Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKPRN,Institution,MainPanel,uoaId,UnitOfAssessment,msubId,MultipleSubmission,JointSubmission,OutputTypeId,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsForeignLanguageOutput,IsInterdisciplinary,ProposeDoubleWeighting,ResearchGroup,CitationsApplicable,CitedByCount,CrossReferToUoa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Institution code (UKPRN),Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Output type,Title,Place,Publisher,Volume title,Volume,Issue,First page,Article number,ISBN,ISSN,DOI,Patent number,Year,URL,Number of additional authors,Non-english,Interdisciplinary,Proposed double-weighted,Research group,Citations applicable,Citation count,Cross- referral requested
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Stationary scattering from a nonlinear network,,,"Physical Review A: Atomic, Molecular, and Optical Physics",83,3,,033831,,1050-2947,10.1103/PhysRevA.83.033831,,2011,http://pra.aps.org/abstract/PRA/v83/i3/e033831,2,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Statistical inference for functions of the covariance matrix in the stationary Gaussian time-orthogonal principal components model,,,Annals of the Institute of Statistical Mathematics,62,5,967,,,0020-3157,10.1007/s10463-008-0202-4,,2010,http://link.springer.com/article/10.1007%2Fs10463-008-0202-4,3,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Steady symmetric low-Reynolds-number flow past a film-coated cylinder,,,European Journal of Applied Mathematics,24,01,1,,,0956-7925,10.1017/S0956792512000289,,2013,http://journals.cambridge.org/action/displayAbstract?fromPage=online&aid=8783730,3,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Stochastic scheduling: a short history of index policies and new approaches to index generation for dynamic resource allocation,,,Journal of Scheduling,n/a,n/a,n/a,,,1094-6136,10.1007/s10951-013-0325-1,,2013,http://link.springer.com/article/10.1007%2Fs10951-013-0325-1,3,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Subcellular calcium dynamics in a whole cell model of an atrial myocyte,,,Proceedings of the National Academy of Sciences of the United States of America,109,6,2150,,,0027-8424,10.1073/pnas.1115855109,,2012,http://www.pnas.org/content/109/6/2150,3,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Surface shape analysis with an application to brain surface asymmetry in schizophrenia,,,Biostatistics,11,4,609,,,1465-4644,10.1093/biostatistics/kxq016,,2010,http://biostatistics.oxfordjournals.org/content/11/4/609,6,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Surface-tension-driven flow in a half-plane,,,IMA Journal of Applied Mathematics,75,6,857,,,0272-4960,10.1093/imamat/hxq003,,2010,http://imamat.oxfordjournals.org/content/75/6/857,2,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Symmetric spiral patterns on spheres,,,SIAM Journal on Applied Dynamical Systems,10,3,1177,,,1536-0040,10.1137/100806692,,2011,http://epubs.siam.org/doi/abs/10.1137/100806692,1,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,The Anderson localization transition and eigenfunction multifractality in an ensemble of ultrametric random matrices,,,Journal of Statistical Mechanics: Theory and Experiment,2009,12,,L12001,,1742-5468,10.1088/1742-5468/2009/12/L12001,,2009,http://iopscience.iop.org/1742-5468/2009/12/L12001,2,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,The auxin signalling network translates dynamic input into robust patterning at the shoot apex,,,Molecular Systems Biology,7,,,508,,1744-4292,10.1038/msb.2011.39,,2011,,23,,Yes,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,The classification of higher-order cusp forms,,,Journal für die reine und angewandte Mathematik,2008,622,121,,,1435-5345,10.1515/CRELLE.2008.067,,2008,http://www.degruyter.com/view/j/crll.2008.2008.issue-622/crelle.2008.067/crelle.2008.067.xml,1,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,The dimensions of spaces of holomorphic second-order automorphic forms and their cohomology,,,Transactions of the American Mathematical Society,360,11,5629,,,0002-9947,10.1090/S0002-9947-08-04755-7,,2008,http://dx.doi.org/10.1090/S0002-9947-08-04755-7,1,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,The effect of mass transfer on steady two-dimensional rimming flow,,,Journal of Engineering Mathematics,71,2,223,,,0022-0833,10.1007/s10665-010-9434-4,,2011,http://link.springer.com/article/10.1007%2Fs10665-010-9434-4,2,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,The elusive Heisenberg limit in quantum-enhanced metrology,,,Nature Communications,3,,,1063,,2041-1723,10.1038/ncomms2067,,2012,http://www.nature.com/ncomms/journal/v3/n9/full/ncomms2067.html,2,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,The escaping set of a quasiregular mapping,,,Proceedings of the American Mathematical Society,137,,641,,,0002-9939,10.1090/S0002-9939-08-09609-3,,2009,http://www.ams.org/journals/proc/2009-137-02/S0002-9939-08-09609-3/home.html,3,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,The H-1-norm of tubular neighbourhoods of curves,,,"ESAIM: Control, Optimisation and Calculus of Variations",17,1,131,,,1292-8119,10.1051/cocv/2009044,,2011,http://dx.doi.org/10.1051/cocv/2009044,1,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,"The initial development of a jet caused by fluid, body and free-surface interaction. Part 3. An inclined accelerating plate",,,Quarterly Journal of Mechanics and Applied Mathematics,61,4,581,,,0033-5614,10.1093/qjmam/hbn019,,2008,http://qjmam.oxfordjournals.org/content/61/4/581,2,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,The long-chain dynamics in a model homopolymer blend under strong flow: small-angle neutron scattering and theory,,,Soft Matter,5,12,2383,,,1744-683X,10.1039/b817440g,,2009,http://pubs.rsc.org/en/Content/ArticleLanding/2009/SM/b817440g,10,,Yes,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,The onset of steady vortices in Taylor-Couette flow: the role of approximate symmetry,,,Physics of Fluids,24,6,,064102,,1070-6631,10.1063/1.4726252,,2012,http://pof.aip.org/resource/1/phfle6/v24/i6/p064102_s1,2,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,The Ponzano-Regge model,,,Classical and Quantum Gravity,26,15,,155014,,0264-9381,10.1088/0264-9381/26/15/155014,,2009,http://iopscience.iop.org/0264-9381/26/15/155014/,1,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,The probability of containment for multitype branching process models for emerging epidemics,,,Journal of Applied Probability,48,1,173,,,0021-9002,10.1239/jap/1300198143,,2011,,1,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,The role of contractile unit reorganisation in force generation in airway smooth muscle,,,Mathematical Medicine and Biology,n/a,n/a,n/a,,,1477-8599,10.1093/imammb/dqs031,,2013,http://imammb.oxfordjournals.org/content/early/2013/02/08/imammb.dqs031,1,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Theory of ground state factorization in quantum cooperative systems,,,Physical Review Letters,100,19,,197201,,0031-9007,10.1103/PhysRevLett.100.197201,,2008,http://dx.doi.org/10.1103/PhysRevLett.100.197201,2,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Threshold behaviour and final outcome of an epidemic on a random network with household structure,,,Advances in Applied Probability,41,3,765,,,0001-8678,10.1239/aap/1253281063,,2009,http://projecteuclid.org/DPubS?service=UI&version=1.0&verb=Display&handle=euclid.aap/1253281063,2,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Threshold behaviour of emerging epidemics featuring contact tracing,,,Advances in Applied Probability,43,4,1048,,,0001-8678,10.1239/aap/1324045698,,2011,http://projecteuclid.org/euclid.aap/1324045698,2,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,To snake or not to snake in the planar Swift-Hohenberg equation,,,SIAM Journal on Applied Dynamical Systems,9,3,704,,,1536-0040,10.1137/100782747,,2010,http://epubs.siam.org/doi/abs/10.1137/100782747,4,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Topological geon black holes in Einstein-Yang-Mills theory,,,Communications in Mathematical Physics,303,1,127,,,0010-3616,10.1007/s00220-011-1195-z,,2011,http://link.springer.com/article/10.1007%2Fs00220-011-1195-z,1,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Topological resonances in scattering on networks (graphs),,,Physical Review Letters,110,9,,094101,,0031-9007,10.1103/PhysRevLett.110.094101,,2013,http://prl.aps.org/abstract/PRL/v110/i9/e094101,2,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Toward a predictive model of Ca2+ puffs,,,Chaos,19,3,,037108,,1054-1500,10.1063/1.3183809,,2009,http://chaos.aip.org/resource/1/chaoeh/v19/i3/p037108_s1,2,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Transition rate of the Unruh-DeWitt detector in curved spacetime,,,Classical and Quantum Gravity,25,5,,055012,,0264-9381,10.1088/0264-9381/25/5/055012,,2008,http://iopscience.iop.org/0264-9381/25/5/055012/,1,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Two-sample bootstrap hypothesis tests for three-dimensional labelled landmark data,,,"Scandinavian Journal of Statistics, Theory and Applications",37,4,568,,,0303-6898,10.1111/j.1467-9469.2010.00690.x,,2010,http://onlinelibrary.wiley.com/doi/10.1111/j.1467-9469.2010.00690.x/abstract;jsessionid=E32FCCE624BC8419E7C5F02F544BB21D.d01t01,1,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Understanding cardiac alternans: a piecewise linear modeling framework,,,Chaos,20,4,,045102,,1054-1500,10.1063/1.3518362,,2010,http://dx.doi.org/10.1063/1.3518362,1,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Using Berry's phase to detect the Unruh effect at lower accelerations,,,Physical Review Letters,107,13,,131301,,0031-9007,10.1103/PhysRevLett.107.131301,,2011,http://link.aps.org/doi/10.1103/PhysRevLett.107.131301,2,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Variational approximations to homoclinic snaking in continuous and discrete systems,,,"Physical Review E: Statistical, Nonlinear, and Soft Matter Physics",84,6,,066207,,1539-3755,10.1103/PhysRevE.84.066207,,2011,http://link.aps.org/doi/10.1103/PhysRevE.84.066207,1,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Voltage and current spectra for a single-phase voltage source inverter,,,IMA Journal of Applied Mathematics,74,5,782,,,0272-4960,10.1093/imamat/hxp025,,2009,http://imamat.oxfordjournals.org/content/74/5/782,0,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Voltage and current spectra for matrix power converters,,,SIAM Journal on Applied Mathematics,69,5,1415,,,0036-1399,10.1137/080718863,,2009,http://dx.doi.org/10.1137/080718863,1,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Vortex dynamics in the presence of excess energy for the Landau–Lifshitz–Gilbert equation,,,Calculus of Variations and Partial Differential Equations,n/a,n/a,n/a,,,0944-2669,10.1007/s00526-013-0609-5,,2013,http://dx.doi.org/10.1007/s00526-013-0609-5,3,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Vortex motion for the Landau-Lifshitz-Gilbert equation with spin-transfer torque,,,SIAM Journal on Mathematical Analysis,43,3,1099,,,0036-1410,10.1137/100806965,,2011,http://dx.doi.org/10.1137/100806965,2,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Voyage to Alpha Centauri: entanglement degradation of cavity modes due to motion,,,Physical Review D,85,6,,061701(R),,1550-7998,10.1103/PhysRevD.85.061701,,2012,http://link.aps.org/doi/10.1103/PhysRevD.85.061701,2,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Wandering domains in quasiregular dynamics,,,Proceedings of the American Mathematical Society,141,4,1385,,,0002-9939,10.1090/S0002-9939-2012-11625-9,,2013,http://www.ams.org/journals/proc/2013-141-04/S0002-9939-2012-11625-9/,0,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Wave communication across regular lattices,,,Physical Review Letters,103,26,,260501,,0031-9007,10.1103/PhysRevLett.103.260501,,2009,http://prl.aps.org/abstract/PRL/v103/i26/e260501,1,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Wavespeed selection in the heterogeneous Fisher equation: slowly varying inhomogeneity,,,Networks and Heterogeneous Media,8,1,343,,,1556-1801,10.3934/nhm.2013.8.343,,2013,http://www.aimsciences.org/journals/displayArticlesnew.jsp?paperID=8450,0,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,Zeros of derivatives of meromorphic functions,,,Computational Methods and Function Theory,10,2,421,,,1617-9447,10.1007/BF03321774,,2011,http://link.springer.com/article/10.1007%2FBF03321774,0,,,,,,,
10007154,University of Nottingham,B,10,Mathematical Sciences, ,,,D,?-convergence of graph Ginzburg-Landau functionals,,,Advances in Differential Equations,17,11-12,1115,,,1079-9389,,,2012,http://projecteuclid.org/DPubS?service=UI&version=1.0&verb=Display&handle=euclid.ade/1355702940,1,,,,,,,
10007773,Open University,B,10,Mathematical Sciences, ,,,D,"A Family of Distributions on the Circle With Links to, and Applications Arising From, Möbius Transformation",,,Journal of the American Statistical Association,105,489,249,,,1537-274X,10.1198/jasa.2009.tm08313,,2010,http://oro.open.ac.uk/25815/,1,,,,,,,
10007773,Open University,B,10,Mathematical Sciences, ,,,D,A relaxed approach to combinatorial problems in robustness and diagnostics,,,Statistics and Computing,20,1,99,,,0960-3174,10.1007/s11222-009-9119-x,,2010,http://oro.open.ac.uk/26084/,6,,,,,,,
10007773,Open University,B,10,Mathematical Sciences, ,,,D,A sharp growth condition for a fast escaping spider’s web,,,Advances in Mathematics,244,,337,,,1090-2082,10.1016/j.aim.2013.04.021,,2013,http://oro.open.ac.uk/37990/,1,,,,,,,
10007773,Open University,B,10,Mathematical Sciences, ,,,D,A stochastic approximation method and its application to confidence intervals,,,Journal of Computational and Graphical Statistics,18,1,184,,,1537-2715,10.1198/jcgs.2009.0011,,2009,http://oro.open.ac.uk/17993/,1,,,,,,,
10007773,Open University,B,10,Mathematical Sciences, ,,,D,An extended family of circular distributions related to wrapped Cauchy distributions via Brownian motion,,,Bernoulli,19,1,154,,,1350-7265,10.3150/11-BEJ397,,2013,http://oro.open.ac.uk/30449/,1,,,,,,,
10007773,Open University,B,10,Mathematical Sciences, ,,,D,Asymmetry and gradient asymmetry functions: density-based skewness and kurtosis,,,Scandinavian Journal of Statistics,35,3,415,,,0303-6898,10.1111/j.1467-9469.2008.00599.x,,2008,http://oro.open.ac.uk/15742/,1,,,,,,,
10007773,Open University,B,10,Mathematical Sciences, ,,,D,Asymptotic behavior of tunneling magnetoresistance in epitaxial MgO tunnel junctions,,,Physical Review B,82,5,052405,,,1098-0121,10.1103/PhysRevB.82.052405,,2010,http://oro.open.ac.uk/22940/,2,,,,,,,
10007773,Open University,B,10,Mathematical Sciences, ,,,D,Baker's conjecture and Eremenko's conjecture for functions with negative zeros,,,Journal d'Analyse Mathematique,120,1,291,,,0021-7670,10.1007/s11854-013-0021-2,,2012,http://oro.open.ac.uk/31617/,1,,,,,,,
10007773,Open University,B,10,Mathematical Sciences, ,,,D,Boundaries of escaping Fatou components,,,Proceedings of the American Mathematical Society,139,8,2807,,,1088-6826,10.1090/S0002-9939-2011-10842-6,,2011,http://oro.open.ac.uk/30393/,1,,,,,,,
10007773,Open University,B,10,Mathematical Sciences, ,,,D,Bounds on the diameter of Cayley graphs of the symmetric group,,,Journal of Algebraic Combinatorics,N/A,,N/A,,,1572-9192,10.1007/s10801-013-0476-3,,2013,http://oro.open.ac.uk/38389/,5,,,,,,,
10007773,Open University,B,10,Mathematical Sciences, ,,,D,"Case series analysis for censored, perturbed, or curtailed post-event exposures",,,Biostatistics,10,1,3,,,1468-4357,10.1093/biostatistics/kxn013,,2009,http://oro.open.ac.uk/12897/,2,,,,,,,
10007773,Open University,B,10,Mathematical Sciences, ,,,D,Classification of regular maps of Euler characteristic -3p,,,"Journal of Combinatorial Theory, Series B",102,4,967,,,0095-8956,10.1016/j.jctb.2011.11.003,,2012,http://oro.open.ac.uk/34906/,2,,,,,,,
10007773,Open University,B,10,Mathematical Sciences, ,,,D,Coincidence rotations of the root lattice A4,,,European Journal of Combinatorics,29,8,1808,,,0195-6698,10.1016/j.ejc.2008.01.012,,2008,http://oro.open.ac.uk/12112/,3,,,,,,,
10007773,Open University,B,10,Mathematical Sciences, ,,,D,Correlation dimension of inertial particles in random flows,,,EPL (Europhysics Letters),89,5,50002,,,0295-5075,10.1209/0295-5075/89/50002,,2010,http://oro.open.ac.uk/22803/,2,,,,,,,
10007773,Open University,B,10,Mathematical Sciences, ,,,D,"Decomposing simple permutations, with enumerative consequences",,,Combinatorica,28,4,385,,,1439-6912,10.1007/s00493-008-2314-0,,2008,http://oro.open.ac.uk/23473/,2,,,,,,,
10007773,Open University,B,10,Mathematical Sciences, ,,,D,Dynamics of meromorphic functions with direct or logarithmic singularities,,,Proceedings of the London Mathematical Society,97,2,368,,,1460-244X,10.1112/plms/pdn007,,2008,http://oro.open.ac.uk/15753/,2,,,,,,,
10007773,Open University,B,10,Mathematical Sciences, ,,,D,Emergent order in rheoscopic swirls,,,Journal of Fluid Mechanics,667,,158,,,1469-7645,10.1017/S0022112010004441,,2011,http://oro.open.ac.uk/30914/,2,,,,,,,
10007773,Open University,B,10,Mathematical Sciences, ,,,D,Estimation of basic reproduction numbers: individual heterogeneity and robustness to perturbation of the contact function,,,Biostatistics,14,3,528,,,1468-4357,10.1093/biostatistics/kxs054,,2013,http://oro.open.ac.uk/35636/,2,,,,,,,
10007773,Open University,B,10,Mathematical Sciences, ,,,D,Exploratory factor analysis of data matrices with more variables than observations,,,Journal of Computational and Graphical Statistics,20,4,874,,,1537-2715,10.1198/jcgs.2011.09211,,2011,http://oro.open.ac.uk/29120/,1,,,,,,,
